City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
83,taksimo,56.3444,114.8794,-4.85,74,43,0.24,RU,1682460891
84,uthal,25.8072,66.6219,27.18,44,100,3.2,PK,1682460891
85,pevek,69.7008,170.3133,-11.57,83,11,1.24,RU,1682460745
86,brezno,48.8043,19.6363,2.98,95,78,2.02,SK,1682460891
87,salalah,17.0151,54.0924,29.05,74,40,3.09,OM,1682460892
88,mill valley,37.906,-122.545,29.16,67,33,3.6,US,1682460853
89,flers,48.7372,-0.5747,7.14,86,99,1.84,FR,1682460892
90,fortuna,40.5982,-124.1573,18.29,68,8,1.34,US,1682460687
91,lumberton,34.6182,-79.0086,21.17,42,100,2.06,US,1682460892
92,okato,-39.2,173.8833,16.62,100,68,6.65,NZ,1682460892
93,kuytun,54.3419,101.5036,-2.76,72,100,7.3,RU,1682460893
94,shache,38.4167,77.2406,14.84,27,25,3.64,CN,1682460893
95,lucea,18.451,-78.1736,29.36,65,57,0.75,JM,1682460893
96,new norfolk,-42.7826,147.0587,12.62,72,0,1.36,AU,1682460811
97,ures,29.4333,-110.4,31.85,12,0,7.69,MX,1682460893
98,tonekabon,36.8163,50.8738,16.24,94,100,1.04,IR,1682460893
99,tallahassee,30.4383,-84.2807,25.93,67,75,2.06,US,1682460823
100,russell,32.3502,-85.1999,26.6,42,54,1.13,US,1682460894
101,poya,-21.35,165.15,25.13,77,100,1.48,NC,1682460894
102,sabha,27.0377,14.4283,24.25,21,0,4.92,LY,1682460894
103,ostrovnoy,68.0531,39.5131,-9.16,90,22,3.4,RU,1682460775
104,deputatskiy,69.3,139.9,-6.11,93,95,1.16,RU,1682460745
105,tasiilaq,65.6145,-37.6368,0.09,92,59,0.85,GL,1682460894
106,nome,64.5011,-165.4064,-2.96,63,0,5.14,US,1682460895
107,cortes,41.9395,-1.4396,20.03,57,99,4.85,ES,1682460895
108,carnarvon,-24.8667,113.6333,16.66,66,0,6.85,AU,1682460817
109,ribeira grande,38.5167,-28.7,17.65,94,20,4.92,PT,1682460813
110,varberg,57.1056,12.2508,6.24,90,88,2.53,SE,1682460895
111,hilo,19.7297,-155.09,30.16,64,0,4.12,US,1682460895
112,itoman,26.1247,127.6694,21.01,88,75,7.72,JP,1682460896
113,takoradi,4.8845,-1.7554,27.88,83,68,4.41,GH,1682460896
114,la ciotat,43.1748,5.6045,17.67,36,87,7.86,FR,1682460896
115,anadyr,64.75,177.4833,-7.72,61,0,2.68,RU,1682460810
116,bambous virieux,-20.3428,57.7575,24.01,84,19,2.43,MU,1682460896
117,turukhansk,65.8167,87.9833,-1.87,98,100,4.28,RU,1682460897
118,whitehorse,60.7161,-135.0538,5.61,38,10,4.92,CA,1682460812
119,nikolskoye,59.7035,30.7861,11.94,65,9,1.94,RU,1682460897
120,bredasdorp,-34.5322,20.0403,14.45,85,20,1.2,ZA,1682460813
121,souillac,-20.5167,57.5167,25.0,84,9,1.24,MU,1682460897
122,sungairaya,0.7,108.9,25.05,89,100,0.37,ID,1682460897
123,kuching,1.55,110.3333,26.74,89,20,0.0,MY,1682460833
124,eureka,40.8021,-124.1637,18.44,66,9,3.13,US,1682460620
125,falam,22.9167,93.6833,14.74,71,73,1.62,MM,1682460898
126,tuatapere,-46.1333,167.6833,8.69,80,99,3.37,NZ,1682460629
127,clyde river,70.4692,-68.5914,-4.98,91,65,2.93,CA,1682460847
128,perth,-31.9333,115.8333,17.1,88,75,2.57,AU,1682460961
129,waipawa,-41.4122,175.5153,9.81,88,83,5.33,NZ,1682460898
130,niquero,20.0431,-77.5828,28.37,58,31,2.26,CU,1682460898
131,salinopolis,-0.6136,-47.3561,26.27,84,74,3.9,BR,1682460794
132,bay city,43.5945,-83.8889,10.62,44,100,3.09,US,1682460634
133,kavaratti,10.5669,72.642,27.45,69,46,2.45,IN,1682460812
134,lorengau,-2.0226,147.2712,29.04,74,54,3.49,PG,1682460838
135,shalakusha,62.2247,40.2539,7.12,96,69,2.53,RU,1682460899
136,ketchikan,55.3422,-131.6461,9.26,53,75,8.23,US,1682460829
137,puerto suarez,-18.95,-57.8,24.31,88,20,1.54,BO,1682460899
138,general pico,-35.6566,-63.7568,19.52,43,50,2.15,AR,1682460899
139,luderitz,-26.6481,15.1594,17.6,79,0,5.48,NA,1682460858
140,kununurra,-15.7667,128.7333,21.99,88,80,1.54,AU,1682460682
141,acapulco,16.8634,-99.8901,29.9,62,40,4.63,MX,1682460900
142,shimoda,34.6667,138.95,13.95,90,100,5.96,JP,1682460923
143,cape town,-33.9258,18.4232,16.88,78,63,2.24,ZA,1682460900
144,acarau,-2.8856,-40.12,26.18,84,70,4.12,BR,1682460900
145,severo-kurilsk,50.6789,156.125,1.33,81,28,6.51,RU,1682460901
146,kieta,-6.2167,155.6333,28.04,77,71,0.85,PG,1682460901
147,saint-francois,46.4154,3.9054,7.2,87,0,0.51,FR,1682461109
148,pemangkat,1.1667,108.9667,25.3,85,100,1.18,ID,1682460901
149,viedma,-40.8135,-62.9967,20.68,48,100,0.97,AR,1682460576
150,coacalco,19.6317,-99.1103,28.29,11,67,3.4,MX,1682460902
151,hambantota,6.1241,81.1185,25.19,100,40,1.03,LK,1682460902
152,tarsus,36.9188,34.8784,14.93,82,85,1.36,TR,1682461110
153,florianopolis,-27.6146,-48.5012,19.79,80,20,1.03,BR,1682460904
154,klaksvik,62.2266,-6.589,0.51,60,100,9.22,FO,1682460866
155,naze,28.3667,129.4833,17.28,86,100,6.28,JP,1682460637
156,chake chake,-5.2459,39.7666,25.03,91,57,4.36,TZ,1682460905
157,meulaboh,4.1363,96.1285,25.07,89,76,1.63,ID,1682460905
158,kargasok,59.0556,80.8572,-2.2,90,85,1.35,RU,1682460905
159,zhangjiakou,40.81,114.8794,4.4,18,78,1.96,CN,1682460906
160,green valley,31.8543,-110.9937,31.6,11,0,1.79,US,1682460906
161,hamilton,39.1834,-84.5333,16.69,38,100,4.12,US,1682460810
162,sohag,26.557,31.6948,23.68,21,0,2.91,EG,1682460906
163,christchurch,-43.5333,172.6333,12.17,75,75,2.57,NZ,1682460906
164,vila velha,-20.3297,-40.2925,24.97,91,75,3.6,BR,1682460907
165,charagua,-19.8,-63.2167,16.32,93,100,1.51,BO,1682460907
166,beaufort,5.3473,115.7455,23.58,95,100,1.39,MY,1682460907
167,yanam,16.7333,82.2167,25.61,86,62,1.29,IN,1682460907
168,dunmore town,25.5,-76.65,24.77,71,94,4.6,BS,1682460682
169,chamba,32.5667,76.1333,15.37,51,17,4.27,IN,1682460908
170,vaini,-21.2,-175.2,26.09,73,40,6.17,TO,1682460908
171,rawson,-43.3002,-65.1023,15.13,69,100,4.91,AR,1682460908
172,portland,45.5234,-122.6762,19.78,50,20,3.09,US,1682460705
173,marsh harbour,26.5412,-77.0636,24.54,71,56,5.05,BS,1682460864
174,dingle,10.9995,122.6711,24.89,87,22,2.41,PH,1682460909
175,trinidad,-14.8333,-64.9,26.99,83,40,4.63,BO,1682460909
176,bauchi,10.5,10.0,30.05,31,52,0.84,NG,1682460909
177,saint-augustin,51.226,-58.6502,4.47,77,95,5.1,CA,1682460909
178,stornoway,58.2093,-6.3865,2.74,76,40,1.54,GB,1682460909
179,lingao,19.9103,109.6859,22.0,87,100,2.69,CN,1682460909
180,minsk,53.9,27.5667,4.86,88,90,2.93,BY,1682460909
181,ushtobe,45.2514,77.9838,9.32,38,0,8.23,KZ,1682460910
182,homer,59.6425,-151.5483,3.94,77,75,4.12,US,1682460910
183,kushima,31.4583,131.2333,15.52,88,100,4.76,JP,1682460910
184,namibe,-15.1961,12.1522,23.5,81,56,3.22,AO,1682460836
185,port-gentil,-0.7193,8.7815,25.98,89,20,2.06,GA,1682460861
186,malindi,-3.2175,40.1191,26.37,86,87,5.11,KE,1682460911
187,gamba,-2.65,10.0,23.79,93,100,2.46,GA,1682460911
188,coquimbo,-29.9533,-71.3436,14.85,94,75,4.63,CL,1682460523
189,coihaique,-45.5752,-72.0662,10.34,87,75,2.06,CL,1682460911
190,kolokani,13.5728,-8.0339,30.52,14,0,4.88,ML,1682460911
191,chara,56.9064,118.2631,-7.18,67,33,0.65,RU,1682460911
192,adrar,20.5022,-10.0711,31.03,11,0,3.68,MR,1682460912
193,san quintin,30.4833,-115.95,17.51,67,1,5.44,MX,1682460912
194,lillooet,50.6856,-121.942,15.14,51,100,1.74,CA,1682460912
195,olafsvik,64.8945,-23.7142,0.98,60,22,6.7,IS,1682460912
196,ippy,6.2679,21.2247,22.66,86,98,3.23,CF,1682460912
197,pisco,-13.7,-76.2167,24.03,73,0,6.69,PE,1682460913
198,banda aceh,5.5577,95.3222,26.48,80,98,2.01,ID,1682460913
199,kailua,21.4022,-157.7394,28.99,76,75,7.2,US,1682460913
200,saldanha,-33.0117,17.9442,15.82,80,32,4.84,ZA,1682460913
201,ponta do sol,32.6667,-17.1,20.4,60,54,2.23,PT,1682460913
202,haines junction,60.7522,-137.5108,2.23,61,96,3.12,CA,1682460914
203,biltine,14.5333,20.9167,31.08,23,49,0.49,TD,1682460914
204,cherskiy,68.75,161.3,-5.17,73,58,1.54,RU,1682460914
205,east london,-33.0153,27.9116,20.63,92,99,4.3,ZA,1682460914
206,geraldton,-28.7667,114.6,17.23,72,75,5.14,AU,1682460817
207,bayan,46.0833,127.4,2.35,48,1,1.34,CN,1682460915
208,port hardy,50.6996,-127.4199,8.42,83,100,1.15,CA,1682460915
209,bubaque,11.2833,-15.8333,25.77,69,2,9.06,GW,1682460915
210,nouadhibou,20.931,-17.0347,18.99,88,20,6.69,MR,1682460915
211,japura,-0.3167,102.35,23.21,98,99,0.19,ID,1682460916
212,flinders,-34.5833,150.8552,16.88,90,56,0.89,AU,1682461117
213,skoghall,59.3232,13.4655,4.31,93,100,2.06,SE,1682460916
214,kondinskoye,59.6481,67.41,7.44,94,16,2.19,RU,1682460916
215,fayaoue,-20.65,166.5333,25.89,76,100,3.81,NC,1682460916
216,saskylakh,71.9167,114.0833,-11.01,96,100,4.24,RU,1682460917
217,kristiinankaupunki,62.2743,21.376,6.17,96,100,2.37,FI,1682460917
218,cidreira,-30.1811,-50.2056,21.88,86,88,7.03,BR,1682460917
219,rajanpur,29.1035,70.325,29.06,14,96,2.57,PK,1682460917
220,kibondo,-3.5864,30.7203,16.64,98,99,1.38,TZ,1682460918
221,boende,-0.2167,20.8667,24.12,79,64,0.94,CD,1682460918
222,kamina,-8.7386,24.9906,18.86,89,11,0.63,CD,1682460918
223,vostok,46.4856,135.8833,0.7,94,100,1.73,RU,1682460918
224,baruun-urt,46.6806,113.2792,2.12,21,58,6.63,MN,1682460919
225,forestville,38.8451,-76.875,15.69,40,75,3.09,US,1682460919
226,gambo,4.6482,22.2633,20.71,98,100,1.2,CF,1682460920
227,sabang,5.8933,95.3214,28.3,76,96,3.62,ID,1682460920
228,yulara,-25.2406,130.9889,19.61,41,100,2.16,AU,1682460920
229,puerto madryn,-42.7692,-65.0385,16.2,60,100,4.39,AR,1682460647
230,cabedelo,-6.9811,-34.8339,27.37,87,100,4.5,BR,1682460753
231,tel aviv-yafo,32.0805,34.7805,17.28,79,0,1.03,IL,1682460920
232,manoel urbano,-8.8389,-69.2597,25.4,83,93,0.82,BR,1682460921
233,havre-saint-pierre,50.2334,-63.5986,4.24,73,40,3.53,CA,1682460764
234,egvekinot,66.3167,-179.1667,-10.14,71,100,7.61,RU,1682460921
235,isangel,-19.55,169.2667,27.06,89,40,1.03,VU,1682460820
236,santa ines,-3.6667,-45.38,24.48,93,97,0.78,BR,1682460710
237,axim,4.8699,-2.2405,27.95,82,96,4.53,GH,1682460922
238,sao jose da coroa grande,-8.8978,-35.1478,25.5,85,80,2.79,BR,1682460922
239,georgetown,5.4112,100.3354,26.96,94,20,0.0,MY,1682460811
240,kruisfontein,-34.0033,24.7314,16.6,92,89,1.0,ZA,1682460739
241,tombouctou,20.0,-3.0,28.94,10,0,4.56,ML,1682460922
242,bonavista,48.6499,-53.1147,0.33,96,100,8.0,CA,1682460839
243,wellington,-41.2866,174.7756,12.26,89,75,9.77,NZ,1682460492
244,tiarei,-17.5333,-149.3333,28.89,83,100,5.1,PF,1682460680
245,mount isa,-20.7333,139.5,18.87,68,40,2.57,AU,1682460822
246,mabaruma,8.2,-59.7833,22.95,98,100,1.2,GY,1682460923
247,guerrero negro,27.9769,-114.0611,19.74,55,0,7.28,MX,1682460838
248,ouesso,1.6136,16.0517,22.59,99,61,1.39,CG,1682460923
249,quatre cocos,-20.2078,57.7625,23.94,85,34,2.55,MU,1682460924
250,chiang kham,19.5233,100.3,29.56,51,100,1.76,TH,1682460924
251,chateaubelair,13.2833,-61.25,24.29,94,75,2.06,VC,1682460924
252,korla,41.7597,86.1469,14.66,37,100,4.46,CN,1682460924
253,tocopilla,-22.092,-70.1979,20.74,73,16,2.78,CL,1682460872
254,kishanganj,26.1167,87.9333,24.76,43,1,2.13,IN,1682460924
255,elizabeth city,36.2946,-76.2511,17.01,58,0,5.66,US,1682460925
256,lakes entrance,-37.8811,147.981,14.87,69,57,2.33,AU,1682460925
257,vanavara,60.34,102.2797,-5.99,95,98,1.19,RU,1682460925
258,loa janan,-0.583,117.095,22.51,97,93,0.27,ID,1682460925
259,colombo,6.9319,79.8478,23.97,84,100,1.43,LK,1682460705
260,kismayo,-0.3582,42.5454,27.74,77,100,3.15,SO,1682460926
261,hue,16.4667,107.6,26.06,94,40,2.06,VN,1682460926
262,kavieng,-2.5744,150.7967,28.13,79,98,4.18,PG,1682460926
263,zyryanka,65.75,150.85,-0.41,82,100,0.86,RU,1682460926
264,cayenne,4.9333,-52.3333,25.02,94,75,0.0,GF,1682460926
265,mount pleasant,32.7941,-79.8626,22.08,69,75,7.72,US,1682460866
266,gidole,5.65,37.3667,13.14,92,100,0.57,ET,1682460927
267,nanortalik,60.1432,-45.2371,0.98,92,99,2.66,GL,1682460927
268,kaitangata,-46.2817,169.8464,10.52,57,74,5.64,NZ,1682460927
269,machinga,-15.1685,35.3,16.52,94,1,0.88,MW,1682460927
270,general roca,-39.0333,-67.5833,17.57,26,100,2.26,AR,1682460927
271,opuwo,-18.0607,13.84,22.81,55,58,1.75,NA,1682460928
272,port lincoln,-34.7333,135.8667,20.72,54,100,6.45,AU,1682460809
273,touros,-5.1989,-35.4608,25.47,87,98,4.33,BR,1682460819
274,old orchard beach,43.5173,-70.3775,7.52,95,100,5.66,US,1682460928
275,haapiti,-17.5667,-149.8667,28.73,81,100,5.75,PF,1682460929
276,caconde,-21.5294,-46.6439,17.71,80,8,1.53,BR,1682460929
277,tondano,1.3038,124.9112,21.05,89,45,0.02,ID,1682460929
278,port elizabeth,-33.918,25.5701,19.06,96,100,2.06,ZA,1682460813
279,makat,47.6469,53.3463,21.19,17,100,12.84,KZ,1682460929
280,beyneu,45.3167,55.2,20.96,18,100,10.89,KZ,1682460930
281,fairbanks,64.8378,-147.7164,2.27,45,40,3.6,US,1682460900
282,jiuquan,39.7432,98.5174,8.61,42,67,2.57,CN,1682460930
283,lavrentiya,65.5833,-171.0,-7.68,71,36,6.86,RU,1682460930
284,kodiak,57.79,-152.4072,4.73,81,75,6.69,US,1682460814
285,atambua,-9.1061,124.8925,22.74,91,52,2.25,ID,1682460931
286,columbus,39.9612,-82.9988,14.5,38,100,5.66,US,1682460528
287,san borja,-14.8167,-66.85,25.81,83,64,1.56,BO,1682460931
288,rawah,34.4816,41.9093,22.34,27,1,3.06,IQ,1682460931
289,muzhi,65.3667,64.6667,-6.31,87,5,2.39,RU,1682460932
290,dawlatabad,36.4141,64.9053,21.93,21,0,1.62,AF,1682460932
291,caravelas,-17.7125,-39.2481,24.22,84,12,1.9,BR,1682460843
292,doha,25.2867,51.5333,26.99,57,0,3.09,QA,1682460932
293,paamiut,61.994,-49.6678,0.71,98,100,2.38,GL,1682460932
294,teya,60.3778,92.6267,-5.39,98,94,1.52,RU,1682460933
295,hobyo,5.3505,48.5268,28.52,75,96,5.86,SO,1682460839
296,wasilla,61.5814,-149.4394,6.75,48,75,6.69,US,1682460933
297,aksarka,66.5606,67.7975,-9.77,89,5,3.11,RU,1682460933
298,bani,18.2833,-70.3333,28.81,68,28,2.92,DO,1682460933
299,yagodnoye,62.55,149.6667,-5.78,91,85,1.18,RU,1682460934
300,huarmey,-10.0681,-78.1522,26.32,72,75,4.78,PE,1682460934
301,constantine,36.365,6.6147,15.67,51,0,1.03,DZ,1682460934
302,ikwiriri,-7.9562,38.9716,23.03,96,21,1.61,TZ,1682460934
303,nyurba,63.2842,118.3319,-5.01,96,100,0.12,RU,1682460840
304,hailar,49.2,119.7,2.2,24,100,5.09,CN,1682460934
305,salekhard,66.53,66.6019,-12.1,93,5,2.1,RU,1682460893
306,panaba,21.2833,-88.2667,33.38,43,71,6.65,MX,1682460935
307,atikokan,48.7555,-91.6216,3.63,73,100,1.32,CA,1682460935
308,tiksi,71.6872,128.8694,-14.29,100,100,1.13,RU,1682460812
309,cap-aux-meules,47.3821,-61.8597,3.58,81,42,3.5,CA,1682460935
310,acari,-15.4311,-74.6158,24.89,68,22,2.93,PE,1682460935
311,tigil,57.8,158.6667,0.27,75,69,0.83,RU,1682460936
312,malumfashi,11.7853,7.6218,32.21,21,100,1.59,NG,1682460936
313,khani,41.9563,42.9566,8.76,69,1,2.9,GE,1682460936
314,sholapur,17.6833,75.9167,27.7,55,35,8.44,IN,1682460936
315,tuktoyaktuk,69.4541,-133.0374,-16.21,86,77,3.15,CA,1682460936
316,springfield,37.2153,-93.2982,18.46,41,75,6.17,US,1682460544
317,longyearbyen,78.2186,15.6401,-8.09,79,0,1.03,SJ,1682460836
318,arraial do cabo,-22.9661,-42.0278,23.92,88,20,4.12,BR,1682460937
319,nacogdoches,31.6002,-94.6335,22.65,68,100,2.06,US,1682460937
320,vao,-22.6667,167.4833,24.09,83,100,8.45,NC,1682460937
321,araxa,-19.5933,-46.9406,17.88,84,27,2.23,BR,1682460764
322,rocha,-34.4833,-54.3333,18.06,89,99,2.16,UY,1682460937
323,kaseda,31.4167,130.3167,15.75,80,100,10.07,JP,1682460938
324,beni,0.5,29.4667,17.64,99,100,0.93,CD,1682460938
325,adzope,6.1069,-3.8619,24.44,95,88,0.82,CI,1682460938
326,shieli,44.1667,66.75,16.06,28,1,8.96,KZ,1682460938
327,krasnozerskoye,53.9828,79.2374,9.11,63,100,3.98,RU,1682460938
328,vestmannaeyjar,63.4427,-20.2734,2.51,93,100,8.62,IS,1682460938
329,tulle,45.3333,1.8333,8.88,92,100,0.48,FR,1682460939
330,najran,17.4924,44.1277,24.0,45,19,1.19,SA,1682460814
331,mehamn,71.0357,27.8492,0.97,93,100,5.66,NO,1682460939
332,kilindoni,-7.9139,39.6668,27.73,75,24,8.22,TZ,1682460939
333,margate,51.3813,1.3862,6.5,74,42,0.89,GB,1682460939
334,baykit,61.67,96.37,0.4,96,100,1.19,RU,1682460940
335,kapasan,-6.7773,111.3789,23.72,94,100,1.88,ID,1682460940
336,marzuq,14.4,46.4667,24.67,54,37,2.31,YE,1682460940
337,marawi,7.9986,124.2928,20.92,92,83,0.93,PH,1682460940
338,presidente epitacio,-21.7633,-52.1156,22.37,80,73,2.7,BR,1682460941
339,antofagasta,-23.65,-70.4,18.6,81,46,2.09,CL,1682460681
340,ukiah,39.1502,-123.2078,29.92,23,0,1.54,US,1682460703
341,rio gallegos,-51.6226,-69.2181,6.03,61,0,2.57,AR,1682460748
342,mount gambier,-37.8333,140.7667,15.23,68,57,3.75,AU,1682460791
343,constitucion,-35.3333,-72.4167,14.27,72,100,4.58,CL,1682460657
344,dandong,40.1292,124.3947,4.92,69,64,6.09,CN,1682461133
345,henties bay,-22.116,14.2845,17.69,82,1,1.65,NA,1682460942
346,livadi,40.125,22.1517,7.75,70,10,1.43,GR,1682460942
347,aripuana,-9.1667,-60.6333,23.69,96,79,0.76,BR,1682460942
348,carutapera,-1.195,-46.02,24.87,92,12,2.42,BR,1682460942
349,tambovka,50.0969,128.0489,1.21,44,5,3.79,RU,1682460942
350,washington,47.5001,-120.5015,18.97,32,58,1.64,US,1682460943
351,bouza,14.4229,6.0428,31.72,13,29,3.6,NE,1682460943
352,raudeberg,61.9875,5.1352,2.7,75,77,9.92,NO,1682460943
353,ziro,27.6333,93.8333,7.37,93,12,1.39,IN,1682460943
354,karlstadt,49.9603,9.7722,5.38,77,32,1.63,DE,1682460943
355,sorland,67.667,12.6934,3.92,56,100,7.49,NO,1682460944
356,manzhouli,49.6,117.4333,2.21,28,85,1.7,CN,1682460944
357,kirakira,-10.4544,161.9205,28.14,72,92,2.42,SB,1682460944
358,wuda,39.4994,106.7117,11.5,29,1,3.86,CN,1682460944
359,ballina,-28.8667,153.5667,17.1,66,91,5.85,AU,1682460944
360,manicore,-5.8092,-61.3003,24.45,95,40,0.95,BR,1682460944
361,lakselv,70.0513,24.9718,-4.1,80,20,1.54,NO,1682460944
362,muroran,42.3172,140.9881,7.99,93,100,11.13,JP,1682460945
363,tomatlan,19.9333,-105.25,31.38,29,100,4.99,MX,1682460945
364,necochea,-38.5473,-58.7368,15.81,86,3,4.23,AR,1682460945
365,mazatlan,23.2167,-106.4167,27.98,72,20,4.12,MX,1682460890
366,laguna,38.421,-121.4238,29.99,19,0,5.66,US,1682460846
367,humberto de campos,-2.5983,-43.4611,24.64,92,58,2.25,BR,1682460945
368,kagalnik,47.0769,39.323,11.51,88,100,5.17,RU,1682460945
